session,source,encounter,distance_bin,distance_bin_start_cm,distance_bin_stop_cm,channel,exit_minus_entry_kohm
mint-only-horizontal-run01,mint,3,3,3.0,4.0,S22,0.0002512931823730469
mint-only-horizontal-run01,mint,3,3,3.0,4.0,S23,0.0005538463592529297
mint-only-horizontal-run01,mint,3,3,3.0,4.0,S24,-1.1920928955078125e-06
mint-only-horizontal-run01,mint,3,3,3.0,4.0,S25,0.0004055500030517578
mint-only-horizontal-run01,mint,3,3,3.0,4.0,S26,0.0021713972091674805
mint-only-horizontal-run01,mint,3,3,3.0,4.0,S27,-0.002634763717651367
mint-only-horizontal-run01,mint,3,3,3.0,4.0,S28,0.0026079416275024414
mint-only-horizontal-run01,mint,3,3,3.0,4.0,S29,0.0024213790893554688
mint-only-horizontal-run01,mint,3,3,3.0,4.0,S30,0.0002338886260986328
mint-only-horizontal-run01,mint,3,3,3.0,4.0,S31,-0.0033111572265625
mint-only-horizontal-run01,mint,3,3,3.0,4.0,S32,0.0005007386207580566
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S1,0.039542317390441895
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S2,0.03641688823699951
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S3,0.001122117042541504
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S4,0.019188344478607178
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S5,0.0033168792724609375
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S6,3.3229589462280273e-05
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S7,0.001251220703125
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S8,0.0029290318489074707
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S9,0.005473494529724121
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S10,0.00031125545501708984
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S11,-0.0010426044464111328
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S12,0.0026811063289642334
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S13,0.0027313828468322754
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S14,0.00225028395652771
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S15,0.0007302761077880859
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S16,0.0008425414562225342
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S17,0.008662819862365723
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S18,0.0037919282913208008
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S19,-0.0025986433029174805
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S20,0.0044081807136535645
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S21,0.0016235411167144775
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S22,0.0014562904834747314
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S23,0.0007787942886352539
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S24,0.002508103847503662
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S25,0.002088189125061035
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S26,0.010320663452148438
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S27,-0.0011020898818969727
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S28,0.006404995918273926
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S29,0.00824958086013794
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S30,0.0005824565887451172
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S31,-0.0002588033676147461
mint-only-horizontal-run01,mint,3,7,7.0,8.0,S32,0.0015326142311096191
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S1,0.0027608871459960938
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S2,0.0025489330291748047
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S3,-0.0005544424057006836
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S4,0.0020557045936584473
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S5,0.0005432963371276855
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S6,3.814697265625e-06
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S7,7.009506225585938e-05
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S8,0.0004894733428955078
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S9,0.0005568861961364746
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S10,4.51207160949707e-05
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S11,4.601478576660156e-05
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S12,0.0003472566604614258
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S13,0.00033277273178100586
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S14,0.00025644898414611816
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S15,0.00011682510375976562
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S16,0.0001252889633178711
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S17,0.0011699199676513672
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S18,0.0005317330360412598
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S19,0.00014317035675048828
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S20,0.0005171298980712891
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S21,0.00022241473197937012
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S22,0.00011041760444641113
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S23,0.00022077560424804688
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S24,2.753734588623047e-05
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S25,0.00012260675430297852
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S26,0.0010010004043579102
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S27,0.0012683868408203125
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S28,0.0009562373161315918
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S29,0.001163184642791748
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S30,9.009242057800293e-05
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S31,0.0006422996520996094
mint-only-horizontal-run01,mint,4,0,0.0,1.0,S32,0.00015279650688171387
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S1,0.029495954513549805
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S2,0.026052236557006836
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S3,-0.002210378646850586
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S4,0.010822534561157227
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S5,0.0007320642471313477
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S6,-1.4662742614746094e-05
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S7,-0.0006418228149414062
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S8,0.0009369850158691406
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S9,0.0042400360107421875
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S10,4.971027374267578e-05
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S11,0.0022783279418945312
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S12,0.001430213451385498
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S13,0.0016362667083740234
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S14,0.0015465021133422852
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S15,-0.00238037109375
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S16,0.0004222989082336426
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S17,0.0036925077438354492
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S18,0.0018003582954406738
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S19,-0.002857685089111328
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S20,0.003118753433227539
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S21,0.0010048747062683105
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S22,0.0014390945434570312
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S23,-0.0014514923095703125
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S24,0.004389762878417969
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S25,0.0020362138748168945
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S26,0.009920716285705566
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S27,-0.000568389892578125
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S28,0.004023313522338867
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S29,0.005797624588012695
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S30,0.00043827295303344727
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S31,-0.00013828277587890625
mint-only-horizontal-run01,mint,4,2,2.0,3.0,S32,0.001646876335144043
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S1,-0.0003540515899658203
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S2,-0.0004184246063232422
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S3,-0.00022840499877929688
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S4,-9.179115295410156e-06
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S5,0.0002663135528564453
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S6,7.212162017822266e-06
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S7,0.00014495849609375
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S8,0.00027573108673095703
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S9,0.00012290477752685547
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S10,1.0728836059570312e-06
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S11,0.002017498016357422
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S12,4.0471553802490234e-05
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S13,6.0439109802246094e-05
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S14,4.988908767700195e-05
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S15,-0.00030112266540527344
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S16,5.5849552154541016e-05
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S17,0.00017249584197998047
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S18,0.0002181529998779297
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S19,-0.002763509750366211
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S20,0.00024056434631347656
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S21,0.0001405477523803711
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S22,0.00015091896057128906
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S23,-0.0033435821533203125
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S24,0.0006297826766967773
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S25,0.0001405477523803711
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S26,0.0020006895065307617
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S27,0.0013480186462402344
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S28,0.00121307373046875
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S29,0.0015320777893066406
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S30,0.00016963481903076172
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S31,0.0018835067749023438
mint-only-horizontal-run01,mint,4,6,6.0,7.0,S32,0.0005730986595153809
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S1,-0.0052378177642822266
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S2,-0.006487131118774414
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S3,-0.0006110668182373047
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S4,-0.006071329116821289
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S5,-0.0019272565841674805
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S6,-2.6017427444458008e-05
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S7,0.002041339874267578
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S8,-0.0011965036392211914
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S9,-0.0008913278579711914
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S10,-0.00019681453704833984
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S11,0.0026574134826660156
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S12,-0.0008088350296020508
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S13,-0.0007574558258056641
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S14,-0.00046771764755249023
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S15,0.0012285709381103516
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S16,-0.0002843141555786133
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S17,-0.003663778305053711
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S18,-0.0014264583587646484
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S19,0.0020055770874023438
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S20,-0.0008345842361450195
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S21,-0.00043457746505737305
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S22,-4.488229751586914e-05
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S23,0.0004875659942626953
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S24,0.0012509822845458984
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S25,-0.00012481212615966797
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S26,-0.0010694265365600586
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S27,-0.0023462772369384766
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S28,-0.001639723777770996
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S29,-0.0023196935653686523
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S30,-0.00010889768600463867
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S31,-0.003263711929321289
mint-only-horizontal-run01,mint,4,8,8.0,9.0,S32,-6.35981559753418e-05
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S1,-0.00016546249389648438
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S2,-0.00027871131896972656
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S3,-0.0008088350296020508
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S4,-0.0010732412338256836
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S5,-0.00046956539154052734
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S6,-3.919005393981934e-06
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S7,-0.0015434026718139648
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S8,-0.00038552284240722656
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S9,-0.00011140108108520508
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S10,-5.424022674560547e-05
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S11,-0.0004125833511352539
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S12,-0.0002124309539794922
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S13,-0.0001595616340637207
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S14,-8.413195610046387e-05
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S15,-0.00018846988677978516
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S16,-8.115172386169434e-05
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S17,-0.0008248090744018555
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S18,-0.000359266996383667
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S19,-9.608268737792969e-05
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S20,-0.00013273954391479492
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S21,-8.377432823181152e-05
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S22,0.00010699033737182617
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S23,-0.0012058019638061523
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S24,0.0007259845733642578
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S25,0.00023573637008666992
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S26,0.0006676316261291504
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S27,-0.00033211708068847656
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S28,-0.0002371668815612793
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S29,-0.0002772212028503418
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S30,4.649162292480469e-06
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S31,-0.00026476383209228516
mint-only-horizontal-run01,mint,5,0,0.0,1.0,S32,0.00017392635345458984
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S1,0.005844831466674805
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S2,0.005865931510925293
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S3,-0.00012159347534179688
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S4,0.002279520034790039
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S5,0.0001024007797241211
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S6,-1.8358230590820312e-05
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S7,-0.0015846490859985352
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S8,-2.1517276763916016e-05
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S9,0.0007240176200866699
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S10,-1.3113021850585938e-06
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S11,-0.00020074844360351562
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S12,0.00019732117652893066
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S13,0.00020885467529296875
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S14,0.00016242265701293945
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S15,0.0003279447555541992
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S16,2.8580427169799805e-05
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S17,0.00023746490478515625
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S18,0.00014269351959228516
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S19,0.0027933120727539062
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S20,0.00017833709716796875
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S21,-3.844499588012695e-06
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S22,-3.874301910400391e-06
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S23,0.0032842159271240234
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S24,-0.0002650022506713867
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S25,-0.0001214146614074707
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S26,-0.0008254647254943848
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S27,0.0010193586349487305
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S28,-0.0009654760360717773
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S29,-0.0007370114326477051
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S30,-4.5359134674072266e-05
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S31,0.0011339187622070312
mint-only-horizontal-run01,mint,5,6,6.0,7.0,S32,-0.0004576444625854492
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S1,0.0006036758422851562
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S2,0.0002620220184326172
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S3,-0.0015510320663452148
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S4,2.4616718292236328e-05
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S5,-0.00010520219802856445
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S6,5.960464477539062e-07
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S7,-0.0015221834182739258
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S8,-7.450580596923828e-05
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S9,8.26120376586914e-05
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S10,-1.0371208190917969e-05
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S11,-0.00028014183044433594
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S12,-1.5288591384887695e-05
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S13,-8.940696716308594e-06
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S14,1.800060272216797e-05
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S15,0.0010571479797363281
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S16,-4.26173210144043e-06
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S17,-4.1484832763671875e-05
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S18,-4.470348358154297e-05
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S19,0.00026619434356689453
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S20,0.00011181831359863281
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S21,3.263354301452637e-05
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S22,0.00014004111289978027
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S23,8.606910705566406e-05
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S24,0.0006624460220336914
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S25,0.00022166967391967773
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S26,0.0011621713638305664
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S27,2.8133392333984375e-05
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S28,0.00033611059188842773
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S29,0.0004910826683044434
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S30,2.962350845336914e-05
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S31,-0.0012743473052978516
mint-only-horizontal-run01,mint,6,0,0.0,1.0,S32,0.00029858946800231934
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S1,0.08251619338989258
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S2,0.07213640213012695
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S3,-0.0003151893615722656
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S4,0.03011012077331543
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S5,0.0029526948928833008
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S6,2.98917293548584e-05
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S7,2.956390380859375e-05
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S8,0.0027998685836791992
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S9,0.010410070419311523
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S10,0.00033462047576904297
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S11,-0.0007424354553222656
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S12,0.003908216953277588
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S13,0.004324555397033691
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S14,0.003932774066925049
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S15,-0.00019049644470214844
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S16,0.0011957883834838867
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S17,0.012012839317321777
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S18,0.005096554756164551
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S19,-0.0026547908782958984
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S20,0.00816488265991211
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S21,0.0027047395706176758
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S22,0.003485739231109619
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S23,-0.0030624866485595703
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S24,0.009250998497009277
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S25,0.0052536725997924805
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S26,0.024104595184326172
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S27,-0.0031270980834960938
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S28,0.010319828987121582
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S29,0.014781475067138672
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S30,0.001042485237121582
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S31,-0.0035164356231689453
mint-only-horizontal-run01,mint,6,3,3.0,4.0,S32,0.0032935142517089844
mint-only-horizontal-run01,mint,6,5,5.0,6.0,S1,0.06145310401916504
mint-only-horizontal-run01,mint,6,5,5.0,6.0,S2,0.05511772632598877
mint-only-horizontal-run01,mint,6,5,5.0,6.0,S3,-0.001263737678527832
mint-only-horizontal-run01,mint,6,5,5.0,6.0,S4,0.027962207794189453
mint-only-horizontal-run01,mint,6,5,5.0,6.0,S5,0.004793107509613037
mint-only-horizontal-run01,mint,6,5,5.0,6.0,S6,5.511939525604248e-05
mint-only-horizontal-run01,mint,6,5,5.0,6.0,S7,-0.00048470497131347656
mint-only-horizontal-run01,mint,6,5,5.0,6.0,S8,0.00412362813949585
mint-only-horizontal-run01,mint,6,5,5.0,6.0,S9,0.007662773132324219
mint-only-horizontal-run01,mint,6,5,5.0,6.0,S10,0.00042891502380371094
